acousticness,album,artist,available_markets,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track,track_number,valence,y,featuring,remix,with,radio_edit,ost,link,Peak_Pos,WoC
0.0075,Guggenz 2k16,Guggenz,62,0.886,238785,0.681,0.0866,9,0.0809,-4.056,0,0.137,89.041,4,Moonwalker,2,0.789,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Moonwalker/,0,0
0.0113,Guggenz 2k16,Guggenz,62,0.696,324258,0.577,0.00299,7,0.134,-3.099,0,0.0616,95.002,4,Take My Breath Away,3,0.656,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Take%20My%20Breath%20Away/,0,0
0.00386,Guggenz 2k16,Guggenz,62,0.599,244010,0.579,0.000133,5,0.137,-4.152,0,0.0767,95.021,4,All My Love,4,0.57,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/All%20My%20Love/,0,0
0.00271,Guggenz 2k16,Guggenz,62,0.71,240849,0.769,0.0379,11,0.234,-2.613,0,0.18,96.048,4,Got To Get Down,5,0.761,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Got%20To%20Get%20Down/,0,0
0.0482,Guggenz 2k16,Guggenz,62,0.707,172733,0.595,0.00587,0,0.669,-3.309,1,0.165,91.919,4,Number Games,6,0.688,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Number%20Games/,0,0
0.0848,Guggenz 2k16,Guggenz,62,0.832,195441,0.483,0.069,6,0.171,-3.317,0,0.0906,95.012,4,Pass You By,7,0.561,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Pass%20You%20By/,0,0
0.000226,Guggenz 2k16,Guggenz,62,0.509,198905,0.772,0.0315,4,0.101,-6.674,0,0.118,88.007,4,Nocturnal,8,0.367,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Nocturnal/,0,0
0.893,Marianne Moore Reading Her Poems & Fables from La Fontaine,Marianne Moore,62,0.761,73430,0.0973,0,0,0.193,-20.331,1,0.789,44.976,4,The Fish,1,0.362,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Fish/,0,0
0.921,Marianne Moore Reading Her Poems & Fables from La Fontaine,Marianne Moore,62,0.769,38482,0.117,0,9,0.146,-19.555,0,0.557,106.826,4,The Steam Roller,2,0.281,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Steam%20Roller/,0,0
0.933,Marianne Moore Reading Her Poems & Fables from La Fontaine,Marianne Moore,62,0.714,150986,0.118,0,10,0.387,-19.188,1,0.925,122.934,3,Spenser's Ireland,3,0.273,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Spenser's%20Ireland/,0,0
0.949,Marianne Moore Reading Her Poems & Fables from La Fontaine,Marianne Moore,62,0.622,61691,0.107,0,7,0.144,-17.59,0,0.937,81.225,4,Nevertheless,4,0.375,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Nevertheless/,0,0
0.952,Marianne Moore Reading Her Poems & Fables from La Fontaine,Marianne Moore,62,0.716,50251,0.122,0,10,0.174,-18.752,1,0.939,122.161,3,The Wood Weasel,5,0.343,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Wood%20Weasel/,0,0
0.838,Marianne Moore Reading Her Poems & Fables from La Fontaine,Marianne Moore,62,0.769,101434,0.161,0,10,0.448,-19.02,0,0.936,62.179,5,A Carriage from Sweden,6,0.277,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/A%20Carriage%20from%20Sweden/,0,0
0.823,Marianne Moore Reading Her Poems & Fables from La Fontaine,Marianne Moore,62,0.711,73283,0.133,0,5,0.188,-21.849,1,0.943,121.713,5,The Mind Is an Enchanting Thing,7,0.305,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Mind%20Is%20an%20Enchanting%20Thing/,0,0
0.891,Marianne Moore Reading Her Poems & Fables from La Fontaine,Marianne Moore,62,0.723,113622,0.12,0,5,0.134,-18.074,1,0.941,95.873,3,Nine Nectarines,8,0.254,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Nine%20Nectarines/,0,0
0.939,Marianne Moore Reading Her Poems & Fables from La Fontaine,Marianne Moore,62,0.706,125576,0.0692,0,7,0.18,-22.686,0,0.941,114.38,5,Armour's Undermining Modesty,9,0.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Armour's%20Undermining%20Modesty/,0,0
0.954,Marianne Moore Reading Her Poems & Fables from La Fontaine,Marianne Moore,62,0.715,71160,0.0607,0,7,0.142,-18.41,0,0.91,119.447,5,Rigorists,10,0.297,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Rigorists/,0,0
0.882,Marianne Moore Reading Her Poems & Fables from La Fontaine,Marianne Moore,62,0.639,37252,0.085,1.12E-05,11,0.332,-21.466,1,0.941,166.549,3,A Face,11,0.34,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/A%20Face/,0,0
0.931,Marianne Moore Reading Her Poems & Fables from La Fontaine,Marianne Moore,62,0.649,75874,0.0701,0,9,0.185,-19.514,0,0.944,90.009,3,Propriety,12,0.331,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Propriety/,0,0
0.898,Marianne Moore Reading Her Poems & Fables from La Fontaine,Marianne Moore,62,0.744,68690,0.0415,0,0,0.412,-20.941,0,0.865,83.911,4,What Are Years,13,0.307,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/What%20Are%20Years/,0,0
0.922,Marianne Moore Reading Her Poems & Fables from La Fontaine,Marianne Moore,62,0.683,67811,0.0849,0,11,0.328,-21.437,1,0.891,122.169,3,The Fox and the Crow,14,0.182,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Fox%20and%20the%20Crow/,0,0
0.885,Marianne Moore Reading Her Poems & Fables from La Fontaine,Marianne Moore,62,0.545,38637,0.0802,0,2,0.397,-21.604,0,0.918,175.091,5,The Dog Who Dropped Substance for Shadow,15,0.392,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Dog%20Who%20Dropped%20Substance%20for%20Shadow/,0,0
0.899,Marianne Moore Reading Her Poems & Fables from La Fontaine,Marianne Moore,62,0.69,41425,0.131,0,8,0.253,-21.239,1,0.945,95.574,3,The Hen That Laid the Golden Eggs,16,0.334,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Hen%20That%20Laid%20the%20Golden%20Eggs/,0,0
0.867,Marianne Moore Reading Her Poems & Fables from La Fontaine,Marianne Moore,62,0.656,93370,0.077,0,8,0.193,-21.747,0,0.881,119.765,1,The Farmer and the Adder,17,0.26,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Farmer%20and%20the%20Adder/,0,0
0.909,Marianne Moore Reading Her Poems & Fables from La Fontaine,Marianne Moore,62,0.626,104907,0.0844,0,0,0.27,-23.82,1,0.897,81.638,4,The Fox and the Goat,18,0.229,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Fox%20and%20the%20Goat/,0,0
0.921,Marianne Moore Reading Her Poems & Fables from La Fontaine,Marianne Moore,62,0.655,127993,0.0712,2.07E-05,8,0.147,-24.208,0,0.747,126.821,4,The Scythian Philosopher,19,0.262,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Scythian%20Philosopher/,0,0
0.944,Marianne Moore Reading Her Poems & Fables from La Fontaine,Marianne Moore,62,0.671,133025,0.0852,1.16E-05,6,0.206,-23.785,1,0.922,84.065,4,Phoebus and Boreas,20,0.197,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Phoebus%20and%20Boreas/,0,0
0.0309,U And Me (Leisure Remix),M.I.L.K.,59,0.77,222775,0.479,0.00492,6,0.246,-10.634,1,0.117,89.045,4,U And Me - Leisure Remix,1,0.827,0,FALSE,TRUE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/U%20And%20Me%20-%20Leisure%20Remix/,0,0
0.000239,Earth Music for Aliens,Tony Spinner,62,0.496,289640,0.944,0.0854,6,0.33,-4.567,1,0.0458,75.534,4,Best Friend,1,0.916,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Best%20Friend/,0,0
0.0098,Earth Music for Aliens,Tony Spinner,62,0.477,324640,0.97,0.00538,10,0.0951,-5.494,1,0.0839,162.968,4,Dust and Ash,2,0.302,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Dust%20and%20Ash/,0,0
0.0867,Earth Music for Aliens,Tony Spinner,62,0.647,263640,0.844,0.000106,11,0.107,-6.912,1,0.0352,83.004,4,Let Her Go,3,0.796,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Let%20Her%20Go/,0,0
0.00703,Earth Music for Aliens,Tony Spinner,62,0.676,302640,0.648,0.00137,6,0.113,-6.456,1,0.0294,115.964,4,The Answer,4,0.884,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Answer/,0,0
0.011,Earth Music for Aliens,Tony Spinner,62,0.716,257640,0.845,0.124,6,0.113,-5.795,1,0.0453,87.519,4,Hot Mess,5,0.966,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Hot%20Mess/,0,0
0.143,Earth Music for Aliens,Tony Spinner,62,0.38,302640,0.558,0.000176,11,0.122,-8.203,1,0.0281,153.15,3,Good for Me,6,0.384,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Good%20for%20Me/,0,0
0.000177,Earth Music for Aliens,Tony Spinner,62,0.472,309640,0.962,0.000806,3,0.18,-5.547,0,0.0758,91.496,4,Stop,7,0.541,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Stop/,0,0
0.00417,Earth Music for Aliens,Tony Spinner,62,0.534,183640,0.944,0.00847,5,0.105,-6.042,0,0.0368,157.002,4,It's a Living,8,0.812,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/It's%20a%20Living/,0,0
0.00912,Earth Music for Aliens,Tony Spinner,62,0.557,336640,0.732,0.00257,5,0.0651,-7.819,0,0.0504,76.074,4,Low Down Dirty Shame,9,0.529,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Low%20Down%20Dirty%20Shame/,0,0
0.00173,Earth Music for Aliens,Tony Spinner,62,0.495,204640,0.919,0.0317,5,0.077,-5.249,0,0.0394,146.09,4,Got What I Wanted,10,0.866,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Got%20What%20I%20Wanted/,0,0
0.00846,Earth Music for Aliens,Tony Spinner,62,0.626,202640,0.826,0.000384,0,0.149,-6.861,0,0.029,132.069,4,Missy Talk,11,0.911,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Missy%20Talk/,0,0
0.214,Earth Music for Aliens,Tony Spinner,62,0.741,248640,0.329,4.77E-05,1,0.103,-9.753,1,0.034,92.47,4,Free Now,12,0.38,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Free%20Now/,0,0
0.117,Earth Music for Aliens,Tony Spinner,62,0.612,298640,0.77,1.57E-06,0,0.34,-6.555,1,0.0348,107.988,1,No Good,13,0.568,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/No%20Good/,0,0
0.961,The Blues Live! (Expanded Edition),Freddie King,62,0.431,767293,0.472,0.469,2,0.0699,-9.454,1,0.0746,73.839,3,Have You Ever Loved a Woman - Live,1,0.38,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Have%20You%20Ever%20Loved%20a%20Woman%20-%20Live/,0,0
0.385,The Blues Live! (Expanded Edition),Freddie King,62,0.368,439000,0.706,0.0175,5,0.391,-9.699,1,0.0487,80.808,4,Mojo Boogie - Live,2,0.644,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Mojo%20Boogie%20-%20Live/,0,0
0.899,The Blues Live! (Expanded Edition),Freddie King,62,0.442,433133,0.169,0.0133,0,0.48,-14.812,1,0.0526,137.954,3,You're the One - Live,3,0.25,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/You're%20the%20One%20-%20Live/,0,0
0.274,The Blues Live! (Expanded Edition),Freddie King,62,0.433,265640,0.564,0.596,9,0.327,-10.583,0,0.0487,154.14,4,Messin' with the Kid - Live,4,0.269,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Messin'%20with%20the%20Kid%20-%20Live/,0,0
0.186,The Blues Live! (Expanded Edition),Freddie King,62,0.531,258040,0.475,0.296,0,0.197,-10.839,1,0.0482,131.318,4,Going Down - Live,5,0.272,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Going%20Down%20-%20Live/,0,0
0.555,The Blues Live! (Expanded Edition),Freddie King,62,0.447,819147,0.308,0.00218,6,0.413,-13.25,1,0.0535,81.233,4,Stormy Monday - Live,6,0.412,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Stormy%20Monday%20-%20Live/,0,0
0.866,The Blues Live! (Expanded Edition),Freddie King,62,0.557,485013,0.495,0.0131,9,0.0927,-13.989,1,0.167,127.721,4,Let the Good Times Roll - Live,7,0.81,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Let%20the%20Good%20Times%20Roll%20-%20Live/,0,0
0.971,The Blues Live! (Expanded Edition),Freddie King,62,0.391,364387,0.33,0.461,9,0.428,-11.569,1,0.0332,87.054,4,Sweet Home Chicago - Live,8,0.434,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sweet%20Home%20Chicago%20-%20Live/,0,0
0.821,The Blues Live! (Expanded Edition),Freddie King,62,0.328,266627,0.817,0.867,9,0.401,-8.809,1,0.228,163.496,4,Hide Away - Live,9,0.632,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Hide%20Away%20-%20Live/,0,0
0.322,The Blues Live! (Expanded Edition),Freddie King,62,0.265,306360,0.602,0.00147,8,0.42,-11.454,1,0.142,180.559,3,Rock Me Baby - Live,10,0.572,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Rock%20Me%20Baby%20-%20Live/,0,0
0.571,The Blues Live! (Expanded Edition),Freddie King,62,0.405,378667,0.171,0.092,9,0.408,-18.74,0,0.0502,151.523,3,Sweet Little Angel - Live,11,0.275,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sweet%20Little%20Angel%20-%20Live/,0,0
0.363,Shorty's Blue Notes,Guitar Shorty,62,0.475,742360,0.764,0.354,8,0.176,-4.774,0,0.321,154.77,4,Intro Medley: We Don't Give a Shit / The Blues Is Alright - Live,1,0.586,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Intro%20Medley:%20We%20Don't%20Give%20a%20Shit%20/%20The%20Blues%20Is%20Alright%20-%20Live/,0,0
0.696,Shorty's Blue Notes,Guitar Shorty,62,0.653,483461,0.579,0.74,9,0.0897,-10.297,0,0.176,96.295,4,The Thrill Is Gone,2,0.547,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Thrill%20Is%20Gone/,0,0
